HY_ID|TM_Est
6041694|24.53787
6041703|47.051483
6041705|5.4124227
6041813|38.463455
6041996|47.17337
6042006|45.40098
6042016|49.259075
6042151|45.2617
6042295|18.233341
6042306|32.426556
6042311|27.146587
6042316|27.056662
6042325|34.698704
6042361|44.445686
6042380|24.391184
6042473|45.1079
6042498|24.504313
6042654|14.6633835
6042655|15.861462
6042677|40.515213
6042707|31.210375
6042735|21.460146
6042764|23.316132
6042824|34.00998
6042827|47.657894
6042836|47.077072
6042969|16.00104
6042972|16.54515
6042996|56.56017
6043016|38.78107
6043040|20.276512
6043053|45.358166
6043056|50.722042
6043208|5.5992117
6043243|15.583254
6043244|12.52567
6043361|43.83401
6043432|44.77169
6043516|40.034912
6043533|44.54298
6043573|43.112846
6043610|47.72394
6043630|40.751827
6043639|37.08362
6043640|45.234287
6043653|34.387062
6043655|42.0228
6043675|49.224915
6043682|44.97505
6043706|38.759007
6043715|38.909203
6043726|51.563843
6043739|21.229235
6043775|22.382416
6043793|37.14503
6043798|52.421474
6043813|40.514133
6043814|46.055565
6043921|26.747635
6043949|48.666916
6075773|37.406876
6075911|51.492104
6076152|43.41179
6076330|52.415092
6076353|36.741848
6076361|35.659718
6076653|50.030674
6076913|44.64042
6076953|40.562874
6077090|43.9692
6077246|38.29469
6077512|48.133293
6077631|46.055798
6077861|43.523884
6078456|41.049294
6078525|39.414825
6078527|28.954697
6078530|20.601578
6078531|20.601578
6078532|18.837439
6078549|48.445816
6078556|52.408875
6078755|22.094736
6078756|36.49625
6078764|30.907293
6078807|40.526024
6078810|40.047565
6078811|36.858894
6078823|25.454285
6078832|25.297235
6078833|32.374527
6078836|26.948397
6079039|37.572598
6079069|42.002434
6079169|43.06821
6079204|43.45287
6079414|51.286613
6079895|42.319485
6079941|52.135563
6080008|48.515278
6080057|40.163834
6080110|49.403137
6080208|40.56607
6080375|27.835022
6080382|50.575977
6080540|49.082844
6080674|46.01965
6080710|39.75391
6081016|45.948
6081048|50.73207
6081165|34.98904
6081182|42.921997
6081211|36.1845
6081298|39.68788
6081470|56.023964
6081562|46.19536
6081711|52.802612
6081722|52.1251
6081727|48.787045
6081731|48.371563
6081995|37.485806
6082399|35.764492
6082403|36.517036
6082633|33.129295
6082942|32.78635
6082954|46.11409
6083174|44.400543
6083374|32.593506
6083491|46.356148
6083648|40.494255
6083655|29.329916
6083727|41.808773
6083728|40.943054
6083729|42.698917
6083731|43.79373
6083744|25.568531
6083746|31.604275
6083749|40.149548
6083763|46.738937
6083804|44.123512
6084075|26.438023
6084076|31.666126
6084081|43.328632
6084248|41.540077
6084251|32.9449
6084268|46.30602
6128918|31.509525
6343683|54.685287
6353948|45.419918
6354034|35.685955
6354035|35.220398
6354708|43.07868
6354896|43.318787
6710950|23.324707
6711042|41.035027
6711055|49.491013
6711171|43.371235
6711308|46.006966
6711330|53.73353
6711337|37.680534
6711369|47.036457
6711409|48.915245
6711462|47.355618
6780628|44.39525
6780639|19.558336
6780647|36.072952
6780749|50.320316
6780841|15.9381
6780887|32.497955
6781085|54.23708
6781089|39.165176
6028717|5.1901913
6028735|18.429893
6028920|36.981625
6029132|39.250854
6030218|31.774868
6030222|2.355228
6032230|47.243374
6032421|18.169455
6032436|32.043846
6032613|41.315617
6033594|32.731857
6034673|26.666094
6034867|50.30759
6035831|44.0764
6035959|48.724007
6037557|47.843742
6037637|43.373997
6037694|55.115845
6038730|43.314026
6042052|37.299423
6042804|37.52549
6043001|33.675133
6043605|45.62286
6043674|43.90143
6043888|51.851254
6043980|48.9466
6075821|27.912401
6075846|28.677162
6075879|51.89569
6075999|21.919434
6076010|42.298073
6076014|2.327691
6076016|28.585524
6076056|39.29728
6076066|16.901768
6076099|46.786106
6076135|53.354813
6076155|55.887726
6076208|42.621346
6076409|45.268322
6076510|30.125538
6076519|44.850895
6076529|50.10064
6076541|35.48122
6076656|51.789368
6076766|44.45492
6076768|23.451746
6076801|43.26836
6076907|48.678024
6076947|53.93032
6076984|47.09815
6076988|41.81866
6077015|5.8746066
6077070|18.58634
6077105|21.93899
6077193|36.057518
6077214|51.94717
6077240|48.199326
6077336|56.51111
6077489|52.709892
6077499|42.517895
6077523|47.524624
6077581|34.81806
6077653|42.79629
6077692|20.345743
6077719|37.1964
6077738|28.755957
6077759|18.06143
6077761|14.624243
6077775|21.393915
6077809|50.07705
6077998|37.41571
6077999|52.22827
6078012|37.13275
6078019|25.092745
6078030|44.60989
6078034|41.958942
6078049|41.671444
6078094|43.304398
6078132|29.663437
6078156|48.215393
6078214|41.876938
6078228|21.136206
6078229|29.836426
6078238|23.008554
6078257|24.77187
6078293|23.342798
6078351|55.920174
6078415|43.74452
6078610|46.795475
6078627|37.830204
6078984|41.572712
6079109|43.428276
6079147|46.601852
6079177|34.187115
6079193|37.74435
6079209|49.690723
6079235|38.366436
6079238|44.124878
6079251|17.92101
6079327|42.975887
6079379|52.582867
6079387|43.534462
6079438|49.58481
6079464|19.661678
6079543|41.367893
6079640|39.472237
6079654|5.6380305
6079788|41.71655
6079791|43.620323
6079795|47.51679
6079796|37.197136
6079797|31.773151
6079800|33.86658
6079803|38.524586
6079813|48.20174
6079815|28.574247
6079820|41.715786
6079838|47.31986
6079909|19.324219
6079912|6.1468053
6079985|40.49054
6079999|35.28536
6080037|38.567142
6080223|34.85669
6080254|45.69294
6080272|26.766357
6080344|15.565211
6080349|24.85701
6080352|18.419323
6080353|18.539242
6080396|49.712948
6080408|7.3258233
6080425|22.934526
6080427|19.716002
6080442|49.615704
6080459|20.696545
6080477|43.81467
6080542|41.72559
6080565|7.583118
6080577|10.121078
6080628|37.63364
6080639|48.156715
6080684|21.772606
6080707|48.701035
6080828|47.596725
6080855|44.33111
6080857|46.38216
6080896|36.662434
6080926|18.883303
6080931|50.979763
6080974|40.96148
6081020|46.718563
6081045|56.728073
6081055|37.379
6081110|33.27848
6081120|14.456868
6081128|41.730167
6081142|39.337845
6081169|43.523113
6081192|17.90747
6081206|21.105423
6081209|26.95921
6081216|5.4626913
6081260|29.482359
6081271|17.916365
6081272|21.822153
6081296|49.347496
6081317|50.5005
6081327|18.023514
6081380|17.927174
6081387|38.95074
6081389|29.325634
6081399|40.58547
6081405|38.585793
6081426|25.80661
6081434|45.500004
6081436|50.6359
6081442|44.939537
6081477|40.968357
6081499|18.380838
6081525|48.753803
6081528|43.81279
6081579|17.252022
6081582|22.06368
6081618|24.720299
6081661|40.65428
6081687|24.808123
6081859|56.226032
6081879|18.579288
6081906|42.22172
6081912|54.588337
6081926|34.346485
6081982|40.253338
6081984|48.711212
6082086|33.145893
6082096|32.349598
6082110|38.79258
6082117|47.519352
6082118|46.99168
6082122|50.916763
6082135|20.724718
6082159|49.55884
6082177|22.387835
6082367|44.39741
6082386|41.426846
6082799|41.354977
6082809|33.305412
6082882|35.65644
6083203|34.183243
6083204|30.88664
6083205|44.17514
6083265|16.414238
6083404|35.12565
6083433|51.163567
6083568|32.62227
6083614|25.129034
6083698|21.552101
6083699|23.60889
6083716|20.183722
6083859|46.916283
6084138|30.448442
6084171|21.827406
6084172|29.143126
6084178|38.11164
6084357|35.405495
6084383|15.027258
6084405|34.37277
6084406|26.308071
6084451|46.70186
6084566|3.6853647
6084567|17.972296
6084684|17.848589
6084756|20.52547
6136759|50.317345
6136723|50.881138
6134323|36.04715
6134625|48.576294
6134958|47.367058
6136829|19.57747
6134648|40.931355
6136797|45.472
6134621|38.48609
6134733|23.517662
6133634|42.91387
6135376|26.495829
6134997|50.03314
6133663|48.452442
6135085|49.578156
6134327|44.600636
6133665|51.343822
6134138|54.672554
6134230|43.755184
6133881|23.76928
6135879|28.240917
6133792|35.833763
6137012|27.01374
6134861|30.429556
6136114|36.332912
6133716|49.148663
6134884|50.131252
6135350|43.381435
6136104|45.649105
6133737|33.998306
6135602|38.18017
6135556|40.199417
6136094|40.741764
6134557|26.972525
6134812|22.89425
6134923|24.788048
6135402|23.183558
6137023|25.039581
6135559|25.039581
6133743|25.039581
6134896|25.039581
6136778|54.27612
6134366|24.726883
6135110|25.161657
6133813|50.00015
6134403|40.05475
6135491|23.534819
6134426|43.175774
6135908|25.306429
6134786|22.986395
6134822|30.519255
6134926|52.245365
6136335|46.309658
6134720|43.85421
6133798|42.098877
6134427|23.790245
6134254|45.06947
6134798|38.74315
6134777|36.8003
6134761|36.250076
6133841|47.82638
6135816|46.37307
6346424|38.308445
6346171|49.315987
6346426|47.849842
6346201|42.934574
6346399|42.187405
6346121|35.324368
6346252|20.426554
6346124|49.953346
6135926|37.894505
6134434|44.617397
6137026|22.574173
6133751|7.391817
6135998|39.334076
6136727|41.505825
6135817|50.913307
6135284|39.215504
6136118|44.75023
6134222|47.349678
6136366|35.97575
6137009|48.65532
6135960|49.865887
6133946|37.852962
6135382|39.332138
6136014|35.766106
6136807|43.058224
6133706|32.656178
6133603|41.729702
6135478|35.13369
6346203|26.578718
6136304|20.900036
6135949|43.049084
6136424|46.761566
6136916|36.79015
6136467|22.122639
6136061|51.689964
6136400|55.578365
6136403|47.912872
6136569|26.55906
6136761|27.449883
6135043|34.942413
6136838|27.46487
6136618|18.810265
6135630|21.01576
6135030|17.464594
6134950|20.173998
6136865|30.257574
6134295|42.478073
6135677|24.871029
6134967|20.89546
6135050|48.844185
6134710|32.281498
6134455|52.398315
6133880|24.594648
6136324|27.529472
6136195|27.574562
6135840|34.66619
6520345|48.943523
6520347|30.427763
6520272|52.664
6520055|50.270363
6520144|48.593906
6520379|47.532017
6520230|26.529642
6520216|29.322277
6520310|49.811623
6520335|3.3505268
6520317|50.21447
6520957|48.65128
6520944|31.26322
6520971|27.089489
6521029|50.49036
6525246|37.917614
6525236|29.726934
6525222|32.70574
6526875|16.930307
6527566|16.078007
6528251|51.93483
6528544|17.904448
6528483|20.003448
6528511|17.302443
6528495|17.302443
6528484|29.385546
6528539|17.900072
6528493|45.99835
6529752|38.79222
6530033|29.995028
6530077|26.2349
6530038|37.20206
6530043|34.6441
6694775|27.217138
6136240|42.32996
6135191|35.318916
6134575|21.041903
6135359|28.324682
6520091|24.945063
6520236|19.528427
6711503|45.208828
6711364|54.64428
6711423|53.840385
6733173|22.40767
6728821|29.025074
6744214|55.649742
6744994|13.726143
6744985|44.018665
6745033|54.07857
6745148|43.210922
6745268|36.116917
6745284|29.737438
6745271|47.021824
6745486|35.16036
6747187|52.091198
6747391|54.819363
6753442|61.763077
6753981|46.771694
6754661|48.30576
6756411|40.507328
6756567|51.21426
6756925|31.91614
6747351|60.536922
6135751|36.892654
6711371|18.096453
6744990|37.36263
6757936|26.265276
6757950|20.35975
6760173|38.935066
6760137|6.47292
6760753|43.295418
6761274|5.63229
6135689|40.249832
6781680|49.976677
6785310|41.075356
6786895|29.103542
6786819|23.924261
6786863|25.68452
6785272|53.6473
6787676|52.810955
6787679|42.066128
6785755|5.0686774
6787590|23.259956
6788221|39.648926
6791279|55.00871
6789280|40.900135
6791442|51.79508
6791438|39.90666
6791340|45.206905
6791293|37.797367
6791771|37.330994
6791837|34.051014
6798401|17.92066
6798783|54.584133
6800351|36.828323
6800158|30.264387
6798899|46.61677
6811789|51.506046
6811754|29.24519
6811680|25.016161
6811836|27.237713
6811670|28.06071
6811737|18.666094
6811682|5.509725
6814945|32.055862
6815037|23.705893
6815019|22.256977
6815050|20.289265
6814955|51.93153
6815051|48.32632
6815011|43.45427
6815726|60.77698
6815728|62.618416
6815749|52.278885
6815893|51.145325
6819164|17.860378
6819175|22.515554
6819112|15.393623
6780914|2.9496818
6781414|39.74172
6785316|43.72515
6819670|43.505302
6823422|35.90785
6823281|49.205223
6824608|45.33421
6826987|42.607178
6827957|38.913353
6827958|41.400463
6819156|16.796215
6819053|16.91832
6819018|18.942724
6837575|43.357098
6838526|15.704714
6836985|43.81747
6840164|42.572277
6836980|33.446632
6836990|44.904808
6837632|51.600384
6837516|42.51998
6838543|14.84962
6838541|38.11868
6836167|18.093971
6840272|16.991222
6839530|39.029682
6838545|15.307565
6819090|45.308537
6833337|51.889862
6839550|54.263783
6844304|45.410156
6840177|45.459595
6840200|47.054604
6843478|17.191784
6843504|17.865227
6843514|17.412855
6885659|38.017315
6885753|28.662464
6886831|42.115047
6889108|34.98484
6889115|37.17835
6889151|14.3414955
6889745|39.866577
6889754|46.726273
6889768|54.742714
6889833|40.024414
6891008|37.57519
6891011|37.582672
6891568|43.08486
6891577|44.32054
6891580|17.681274
6891589|43.085533
6891912|17.620567
6898948|36.98425
6934196|42.462498
6934452|24.838926
6934477|31.632565
6934520|37.6285
6934650|44.944653
6936068|9.824249
6936095|10.990905
6936182|10.029773
6937880|46.551025
6938818|41.079628
6938820|51.143887
6938848|35.907986
6939891|3.5268557
6940481|39.975014
6940897|48.939194
6940881|43.51016
6940888|10.989441
6940904|19.12892
6940941|15.052164
6940958|13.5228815
6940694|28.655285
6940713|36.30087
6942645|39.338207
6940963|18.699533
6942738|26.037384
6945321|2.3123486
6945295|18.495405
6945365|18.13561
6945175|29.489538
6945355|15.539869
6945209|42.991707
6946602|45.888283
6946644|34.75885
6946674|39.797955
6946679|17.822466
6945195|22.74179
6945215|45.49564
6946645|36.390934
6950447|30.626362
6957195|45.062595
6959941|23.154978
6959948|41.480442
6960000|47.725952
6960210|46.62064
6960849|43.45536
6898934|46.989162
6961586|37.805637
6961597|38.306774
6961653|44.64501
6961639|32.78977
6961661|26.974546
6962985|45.969643
6963515|35.312115
6962596|44.033535
6963913|36.66943
6963922|23.969797
6963891|24.767025
6964168|36.110565
6964640|23.348959
6964624|44.334965
6966151|37.1106
6965288|42.23009
6965301|4.797034
6965615|29.091421
6965649|41.625633
6967221|40.7385
6969489|41.122116
6972051|47.485893
6971694|50.00832
6971695|40.320877
6972055|7.144378
6972873|48.157707
6971690|40.596188
6969463|2.028575
6967226|46.286266
6973525|26.662136
6973189|47.458965
6976434|19.03053
6976464|53.06538
6976468|40.24385
6976741|30.921846
7006426|42.71232
7006455|27.48123
6973538|13.780351
6976472|35.119728
7008542|35.92058
7009969|19.613213
7006642|40.55799
7006630|44.67009
7007777|27.082148
