HY_ID|TM_Est
6035843|67.0961
6035877|69.92499
6035893|61.95232
6036002|58.127377
6036019|105.48645
6036064|73.40442
6036079|65.92614
6036112|71.97358
6036144|52.287895
6036167|54.29751
6036190|87.29952
6036193|55.527172
6036224|71.5039
6036267|54.916348
6036302|68.037994
6036357|75.02119
6036362|84.45628
6036410|64.7535
6036414|59.138443
6036424|110.92294
6036468|57.370266
6036512|88.84988
6036586|62.322014
6036594|61.597343
6036608|71.522285
6036617|23.177261
6036624|87.33187
6036627|103.934044
6036664|46.362537
6036666|49.59265
6036684|72.505554
6036697|36.541813
6036700|69.071236
6036715|35.01354
6036716|46.28699
6036847|51.000492
6036868|75.85405
6036881|55.646393
6036906|60.849995
6036913|81.6271
6036971|53.67283
6036972|51.6256
6037089|43.362373
6037144|32.306152
6037239|66.2685
6037393|65.87189
6037409|80.12701
6037442|70.65311
6037466|65.81066
6037490|65.175514
6037536|63.76824
6037544|69.44668
6037597|59.306183
6037660|131.70923
6037667|53.04159
6037675|60.471386
6037745|73.20467
6037768|33.820267
6037779|63.521534
6037809|58.76612
6037818|69.24574
6037862|75.868645
6037865|91.70533
6037918|63.49824
6037939|72.89633
6037995|74.67618
6038017|66.29812
6038063|61.95254
6038070|98.25056
6038123|46.265247
6038192|61.484634
6038236|53.152447
6038281|69.09093
6038299|60.311234
6038343|54.72218
6038347|56.026524
6038470|50.35364
6038474|47.39442
6038493|49.21553
6038504|64.00481
6038507|59.265705
6038513|75.343506
6038538|52.625385
6038566|41.278076
6038573|46.86022
6038898|68.794655
6038902|73.467224
6038977|97.952774
6038986|81.37022
6038993|64.537415
6039007|71.84526
6039010|74.94819
6039011|96.505295
6039020|73.85176
6039039|72.02106
6039176|36.077324
6039192|55.302406
6039207|33.308353
6039333|67.8871
6039353|59.638123
6039371|74.19334
6039641|57.716206
6039661|58.44203
6039669|69.420685
6039708|68.36022
6039776|51.95905
6039810|58.63974
6039833|53.329735
6039849|44.44184
6039864|43.926495
6039934|40.722736
6039968|74.17132
6039971|80.98378
6040235|51.597393
6040439|58.143585
6040498|58.985584
6040553|69.50258
6040555|85.10616
6040615|80.32264
6040627|74.39306
6040854|54.835888
6040929|84.01056
6040931|56.755848
6041082|55.918026
6041132|68.144775
6041234|43.22309
6041235|52.36428
6041255|70.881256
6041323|53.804478
6041356|47.760944
6041373|52.023163
6041400|41.368137
6041407|43.536766
6041411|21.75106
6041493|104.621254
6041561|84.430405
6041565|61.296726
6041645|69.451546
6041687|45.57886
6041694|64.5948
6041703|74.65238
6041705|4.9318657
6041813|58.921093
6041996|72.27856
6042006|66.072975
6042016|85.25959
6042151|75.656334
6042295|39.935024
6042306|60.859005
6042311|46.367775
6042316|54.241417
6042325|55.425087
6042361|71.11141
6042380|46.200996
6042473|75.13802
6042498|47.299244
6042654|47.574516
6042655|51.98846
6042677|68.06286
6042707|33.698017
6042735|26.072798
6042764|60.903473
6042824|53.624958
6042827|76.32754
6042836|69.28514
6042969|26.977156
6042972|35.296764
6042996|96.211006
6043016|63.229572
6043040|39.02282
6043053|75.745705
6043056|95.1435
6043208|-1.0450802
6043243|32.61032
6043244|23.306574
6043361|72.787766
6043432|67.72187
6043516|70.28834
6043533|75.49301
6043573|73.56189
6043610|80.23864
6043630|67.19315
6043639|57.25581
6043640|69.33735
6043653|65.052605
6043655|61.24183
6043675|76.95065
6043682|89.90055
6043706|55.78076
6043715|57.383602
6043726|79.4813
6043739|46.655754
6043775|48.704266
6043793|54.202827
6043798|87.073456
6043813|64.35904
6043814|80.63805
6043921|60.150055
6043949|85.99048
6075773|68.41806
6075911|94.14798
6076152|70.12285
6076330|90.569565
6076353|59.7708
6076361|65.0758
6076653|75.93576
6076913|66.26188
6076953|66.41021
6077090|81.268974
6077246|58.62049
6077512|81.874054
6077631|84.202934
6077861|73.337364
6078456|63.592922
6078525|65.34025
6078527|60.789177
6078530|56.865276
6078531|56.865276
6078532|46.670433
6078549|86.26611
6078556|96.570244
6078755|53.511124
6078756|69.55979
6078764|58.339912
6078807|82.90235
6078810|67.90232
6078811|94.15778
6078823|60.20012
6078832|65.77788
6078833|66.50322
6078836|64.75003
6079039|55.505825
6079069|77.96246
6079169|62.386723
6079204|69.3819
6079414|77.38568
6079895|57.71431
6079941|105.900055
6080008|80.9332
6080057|64.57017
6080110|82.33902
6080208|69.9184
6080375|44.2953
6080382|84.0125
6080540|80.85549
6080674|78.99516
6080710|68.657776
6081016|74.51087
6081048|86.10092
6081165|48.667347
6081182|82.734535
6081211|55.833405
6081298|64.69952
6081470|106.647125
6081562|69.92156
6081711|126.30133
6081722|96.27169
6081727|85.22819
6081731|74.00442
6081995|54.88081
6082399|60.929493
6082403|56.647694
6082633|69.065834
6082942|51.67993
6082954|70.99561
6083174|67.15398
6083374|48.522987
6083491|74.246155
6083648|77.61152
6083655|67.46854
6083727|62.065666
6083728|60.63699
6083729|71.14393
6083731|70.428825
6083744|63.97296
6083746|60.1352
6083749|71.926186
6083763|75.05151
6083804|65.85213
6084075|32.836884
6084076|45.877968
6084081|69.40605
6084248|73.653175
6084251|41.600906
6084268|88.176544
6128918|63.947952
6343683|98.19255
6353948|65.57529
6354034|53.104656
6354035|55.458843
6354708|61.41156
6354896|58.9252
6710950|58.200058
6711042|71.66732
6711055|97.65916
6711171|102.80196
6711308|78.99359
6711330|96.517365
6711337|61.240955
6711369|68.46196
6711409|78.33062
6711462|84.69304
6780628|69.43181
6780639|25.322912
6780647|71.57591
6780749|92.39622
6780841|36.365906
6780887|39.6399
6781085|89.52618
6781089|65.5419
6028717|9.029713
6028735|52.161625
6028920|87.20361
6029132|64.39051
6030218|73.35275
6030222|12.034087
6032230|79.48174
6032421|55.15904
6032436|91.52282
6032613|61.560555
6033594|58.659477
6034673|81.61677
6034867|95.6304
6035831|75.60455
6035959|74.32122
6037557|76.780876
6037637|65.472725
6037694|99.954834
6038730|69.6702
6042052|81.96842
6042804|56.541225
6043001|41.43103
6043605|62.975513
6043674|80.41708
6043888|84.98207
6043980|90.337524
6075821|63.295807
6075846|61.428856
6075879|90.719574
6075999|40.86102
6076010|81.7759
6076014|0.9399405
6076016|56.697598
6076056|93.25738
6076066|50.19888
6076099|74.85258
6076135|92.09531
6076155|90.87248
6076208|62.709473
6076409|71.42165
6076510|66.3261
6076519|93.343056
6076529|90.597466
6076541|74.880516
6076656|100.114105
6076766|70.82954
6076768|35.714027
6076801|70.347206
6076907|99.56084
6076947|94.01966
6076984|68.63967
6076988|96.777214
6077015|-5.3437033
6077070|49.93412
6077105|45.17721
6077193|74.19564
6077214|83.39371
6077240|80.82285
6077336|103.96583
6077489|130.62424
6077499|69.96917
6077523|84.03379
6077581|76.22256
6077653|85.02055
6077692|54.732815
6077719|54.047874
6077738|60.768536
6077759|54.353848
6077761|44.46989
6077775|45.794197
6077809|87.82268
6077998|82.78087
6077999|84.98425
6078012|56.08931
6078019|76.42004
6078030|74.151146
6078034|71.393326
6078049|88.25405
6078094|76.24733
6078132|49.812046
6078156|73.93738
6078214|83.643936
6078228|30.805769
6078229|55.907
6078238|46.99557
6078257|72.0505
6078293|36.857372
6078351|97.5949
6078415|75.99059
6078610|94.5994
6078627|69.36642
6078984|84.95136
6079109|106.4835
6079147|73.85088
6079177|63.70515
6079193|66.40111
6079209|88.93654
6079235|62.250404
6079238|67.19074
6079251|31.394583
6079327|67.21853
6079379|81.470314
6079387|63.42653
6079438|81.203575
6079464|46.838478
6079543|66.914276
6079640|69.55088
6079654|12.780084
6079788|79.11324
6079791|85.276825
6079795|95.51959
6079796|64.10199
6079797|66.08521
6079800|74.20944
6079803|71.68008
6079813|79.67363
6079815|66.6151
6079820|71.92122
6079838|89.26056
6079909|80.282715
6079912|19.134453
6079985|61.511196
6079999|55.741432
6080037|78.51159
6080223|42.817482
6080254|81.95711
6080272|59.557346
6080344|32.015244
6080349|37.46785
6080352|34.062393
6080353|37.06815
6080396|89.90652
6080408|2.1231747
6080425|38.310814
6080427|45.031147
6080442|90.99623
6080459|44.917744
6080477|85.77362
6080542|76.81672
6080565|6.237134
6080577|2.4406745
6080628|58.085674
6080639|110.58221
6080684|46.872528
6080707|80.042694
6080828|65.32993
6080855|96.25145
6080857|90.49508
6080896|89.91936
6080926|50.302208
6080931|101.69588
6080974|61.537704
6081020|71.39838
6081045|107.89116
6081055|79.54
6081110|71.14825
6081120|31.833172
6081128|58.61783
6081142|69.67128
6081169|63.131622
6081192|25.786224
6081206|53.152317
6081209|61.151707
6081216|17.095757
6081260|53.53166
6081271|34.953518
6081272|56.658295
6081296|85.397385
6081317|84.1717
6081327|42.189724
6081380|37.66142
6081387|82.56225
6081389|51.32211
6081399|64.004715
6081405|83.75076
6081426|60.689148
6081434|90.38275
6081436|83.97328
6081442|71.18849
6081477|77.76974
6081499|51.880978
6081525|77.94455
6081528|71.43551
6081579|35.54219
6081582|47.980698
6081618|58.342712
6081661|100.18441
6081687|48.70778
6081859|97.106155
6081879|34.863163
6081906|81.21537
6081912|105.314
6081926|61.8181
6081982|58.3047
6081984|87.25997
6082086|57.71053
6082096|43.562702
6082110|66.34528
6082117|76.904625
6082118|72.26825
6082122|86.43802
6082135|34.968956
6082159|96.786285
6082177|35.98917
6082367|68.028946
6082386|77.69534
6082799|64.73759
6082809|60.65895
6082847|7.901496
6082882|59.038464
6083203|54.6803
6083204|54.6803
6083205|73.678276
6083265|47.33756
6083404|85.41408
6083433|98.65358
6083568|60.98498
6083614|44.93638
6083698|49.555885
6083699|44.44359
6083716|42.42123
6083859|98.16298
6084138|52.604237
6084171|42.826836
6084172|50.41496
6084178|60.051304
6084357|57.115913
6084383|42.682156
6084405|59.9717
6084406|59.68912
6084451|87.46862
6084566|-1.1866254
6084567|31.427954
6084684|47.051342
6084756|43.83531
6136759|77.499504
6136723|78.78164
6134323|54.312393
6134625|78.63649
6134958|70.81149
6136829|29.634956
6134648|67.23616
6136797|72.2203
6134621|69.62299
6134733|52.91982
6133634|70.68649
6135376|50.025257
6134997|81.69776
6133663|74.13106
6135085|87.24222
6134327|72.128174
6133665|79.62035
6134138|99.29601
6134230|90.12139
6133881|85.34596
6135879|64.69393
6133792|85.331955
6137012|103.24928
6134861|56.973236
6136114|76.046036
6133716|89.03771
6134884|90.23851
6135350|66.339516
6136104|70.16755
6133737|53.662712
6135602|62.304707
6135556|65.86293
6136094|73.77487
6134557|56.14317
6134812|58.834404
6134923|60.43687
6135402|49.919147
6137023|51.697407
6135559|51.697407
6133743|51.697407
6134896|51.697407
6136778|95.058334
6134366|45.121147
6135110|45.121147
6133813|88.34471
6134403|70.37177
6135491|48.537884
6134426|86.50766
6135908|66.622375
6134786|38.14745
6134822|66.61104
6134926|90.97739
6136335|72.672
6134720|70.93612
6133798|69.64711
6134427|53.33079
6134254|102.92441
6134798|78.2387
6134777|44.614513
6134761|109.79421
6133841|75.60117
6135816|66.67539
6346424|68.14721
6346171|92.25587
6346426|79.68917
6346201|62.758835
6346399|71.85102
6346121|50.437798
6346252|45.45146
6346124|72.43222
6135926|71.822845
6134434|65.19476
6137026|42.249615
6133751|19.982613
6135998|58.050262
6136727|56.586075
6135817|92.16743
6135284|64.09791
6136118|73.57081
6134222|78.559044
6136366|58.830288
6137009|77.47085
6135960|85.1226
6133946|59.655937
6135382|63.74928
6136014|58.768833
6136807|62.978912
6133706|65.96196
6133603|69.393005
6135478|68.59605
6346203|78.73598
6136304|41.25482
6135949|68.618065
6136424|74.09311
6136916|56.191605
6136467|52.983135
6136061|81.882965
6136400|94.229706
6136403|76.96767
6136569|43.106205
6136761|80.414276
6135043|42.6603
6136838|58.659477
6136618|44.81777
6135630|33.46039
6135030|37.847816
6134950|47.220566
6136865|55.48254
6134295|61.169373
6135677|57.861584
6134967|60.25549
6135050|80.42254
6134710|76.727356
6134455|77.889275
6133880|48.40935
6136324|48.45329
6136195|57.68511
6135840|64.47972
6520345|75.31812
6520347|67.825745
6520272|89.463264
6520055|92.96035
6520144|94.12645
6520379|82.86116
6520230|58.72032
6520216|68.36995
6520310|76.173965
6520335|2.4061418
6520317|89.49426
6520957|91.22776
6520944|73.61852
6520971|33.84802
6521029|81.698456
6525246|58.480904
6525236|69.66467
6525222|74.25946
6526875|44.078484
6527566|36.51536
6528251|95.31242
6528544|64.72453
6528483|71.97963
6528511|57.86754
6528495|57.86754
6528484|61.02366
6528539|44.922302
6528493|87.985374
6529752|50.67743
6530033|58.067047
6530077|59.564472
6530038|66.20277
6530043|84.46378
6694775|67.384674
6136240|67.44905
6135191|56.923405
6134575|54.9214
6135359|62.09146
6520091|52.659855
6520236|47.490604
6711503|82.90277
6711364|92.04021
6711423|90.78656
6733173|50.039722
6728821|52.543564
6744214|101.72686
6744994|29.106348
6744985|71.51805
6745033|82.54881
6745148|87.84551
6745268|60.332962
6745284|62.0871
6745271|89.78718
6745486|80.10744
6747187|98.65087
6747391|91.96765
6753442|99.424286
6753981|75.97882
6754661|80.31498
6756411|56.08185
6756567|96.9759
6756925|45.542233
6747351|95.88425
6135751|76.58208
6711371|30.884602
6744990|79.484276
6757936|61.369366
6757950|33.07235
6760173|62.325745
6760137|17.889194
6760753|83.27319
6761274|-2.872191
6135689|65.45656
6781680|88.17978
6785310|60.174248
6786895|77.14791
6786819|50.885567
6786863|57.79523
6785272|89.45633
6787676|85.98053
6787679|75.14693
6785755|-4.1385245
6787590|60.140198
6788221|68.20092
6791279|90.623245
6789280|63.61383
6791442|77.327415
6791438|63.28624
6791340|84.77827
6791293|62.270634
6791771|60.68323
6791837|74.1634
6798401|63.987724
6798783|95.18163
6800351|61.426205
6800158|39.68629
6798899|72.63045
6811789|93.013565
6811754|65.65047
6811680|58.185417
6811836|59.362705
6811670|64.82543
6811737|45.61025
6811682|5.6545534
6814945|69.71762
6815037|48.497475
6815019|66.53491
6815050|46.241016
6814955|89.241234
6815051|84.06038
6815011|62.555355
6815726|98.465004
6815728|105.264595
6815749|96.72577
6815893|83.18461
6819164|67.78954
6819175|55.101078
6819112|44.792057
6780914|11.730149
6781414|65.44329
6785316|69.56633
6819670|69.2547
6823422|60.934536
6823281|92.056786
6824608|74.62363
6826987|81.970375
6827957|65.5963
6827958|71.81168
6819156|51.543575
6819053|39.90332
6819018|46.707603
6837575|79.7
6838526|49.686478
6836985|76.270676
6840164|85.81695
6836980|58.19286
6836990|68.2337
6837632|91.66466
6837516|67.548836
6838543|55.98889
6838541|78.7171
6836167|39.98497
6840272|45.431034
6839530|59.92916
6838545|56.63685
6819090|96.73162
6833337|89.61022
6839550|90.04023
6844304|84.85472
6840177|68.48788
6840200|82.10325
6843478|30.05443
6843504|26.755644
6843514|44.301773
6885659|64.60662
6885753|65.323265
6886831|82.53161
6889108|59.5003
6889115|73.3166
6889151|65.20426
6889745|94.28303
6889754|94.01017
6889768|116.26847
6889833|106.90472
6891008|58.62748
6891011|51.12166
6891568|67.76488
6891577|80.49649
6891580|55.000767
6891589|66.07366
6891912|31.113287
6898948|59.116478
6934196|82.795815
6934452|56.79911
6934477|60.871037
6934520|51.902584
6934650|72.11141
6936068|60.349815
6936095|60.349815
6936182|60.349815
6937880|77.9038
6938818|84.80395
6938820|95.7406
6938848|59.71235
6939891|-3.595179
6940481|76.60139
6940897|98.7963
6940881|79.24699
6940888|31.052103
6940904|51.440895
6940941|45.56689
6940958|54.6723
6940694|74.19484
6940713|74.9868
6942645|58.73964
6940963|49.304985
6942738|101.50394
6945321|26.288626
6945295|46.92496
6945365|86.09682
6945175|66.30756
6945355|61.131348
6945209|69.39317
6946602|102.90703
6946644|54.68843
6946674|60.59318
6946679|88.40421
6945195|41.905396
6945215|86.308975
6946645|60.95966
6950447|59.535854
6957195|89.82995
6959941|79.02164
6959948|62.4363
6960000|77.38648
6960210|83.588356
6960849|68.69821
6898934|75.41947
6961586|57.398533
6961597|63.483627
6961653|76.7853
6961639|85.144905
6961661|64.31831
6962985|78.15171
6963515|88.13319
6962596|68.546
6963913|63.814697
6963922|47.531704
6963891|63.428795
6964168|56.636353
6964640|58.657787
6964624|76.89565
6966151|57.49045
6965288|68.00371
6965301|11.718381
6965615|49.28167
6965649|75.392395
6967221|64.16016
6969489|76.56801
6972051|82.256355
6971694|137.5926
6971695|82.89508
6972055|-2.2535367
6972873|79.15688
6971690|67.54655
6969463|11.70033
6967226|70.41001
6973525|41.573788
6973189|86.32497
6976434|25.37462
6976464|97.539566
6976468|60.964794
6976741|85.838165
7006426|78.46928
7006455|62.11395
6973538|52.682793
6976472|63.559063
7008542|73.81891
7009969|83.2057
7006642|66.04553
7006630|93.867676
7007777|75.28264
