HY_ID|TM_Est
6079909|33.2044
6079912|9.023497
6079985|58.539692
6079999|37.543953
6080037|50.461605
6080223|42.348125
6080254|51.338444
6080272|37.311924
6080344|17.761742
6080349|30.411798
6080352|26.477135
6080353|27.295725
6080396|52.310608
6080408|6.475115
6080425|25.917412
6080427|22.675817
6080442|51.890583
6080459|27.60945
6080477|49.319183
6080542|50.842518
6080565|7.638802
6080577|12.052329
6080628|40.219948
6080639|56.479164
6080684|27.818815
6080707|52.765495
6080828|48.426582
6080855|55.89424
6080857|53.443386
6080896|57.77739
6080926|28.664928
6080931|53.558945
6080974|43.790718
6081020|48.966972
6081045|62.933254
6081055|56.327374
6081110|45.682434
6081120|20.1053
6081128|55.68264
6081142|48.375717
6081169|43.31925
6081192|24.436417
6081206|46.179405
6081209|37.69442
6081216|7.491637
6081260|57.157322
6081271|28.415106
6081272|30.4698
6081296|55.224472
6081317|52.00326
6081327|21.182943
6081380|28.571676
6081387|55.43155
6081389|45.62478
6081399|45.141495
6081405|58.50314
6081426|37.35028
6081434|49.934532
6081436|63.501938
6081442|48.54932
6081477|54.291393
6081499|23.8774
6081525|48.474518
6081528|44.39878
6081579|28.410221
6081582|40.403362
6081618|36.10554
6081661|56.78331
6081687|44.71116
6081859|60.826553
6081879|20.716295
6081906|52.426456
6081912|63.304543
6081926|48.693233
6081982|43.817295
6081984|55.073936
6082086|42.459167
6082096|36.16557
6082110|46.221954
6082117|43.92158
6082118|43.897346
6082122|52.221317
6082135|28.11615
6082159|61.002674
6082177|30.082352
6082367|41.93087
6082386|49.401726
6082799|52.32495
6082809|54.74635
6082882|49.422504
6083203|38.357937
6083204|38.96473
6083205|40.732887
6083265|22.85899
6083404|48.9428
6083433|62.946434
6083568|43.692917
6083614|33.982132
6083698|34.020515
6083699|30.263376
6083716|26.283176
6083859|44.588455
6084138|50.487625
6084171|25.838732
6084172|40.762707
6084178|43.63299
6084357|39.649956
6084383|21.519907
6084405|43.626263
6084406|47.79704
6084451|53.437195
6084566|3.1324983
6084567|23.127201
6084684|24.665356
6084756|22.183685
6136759|49.883232
6136723|47.96644
6134323|36.8068
6134625|52.752296
6134958|45.761826
6136829|22.549843
6134648|43.256836
6136797|45.48061
6134621|42.129505
6134733|29.340637
6133634|40.024982
6135376|35.8283
6134997|50.15394
6133663|49.915207
6135085|49.823956
6134327|43.600876
6133665|49.940098
6134138|65.37271
6134230|45.62653
6133881|29.449535
6135879|34.968163
6133792|51.23138
6137012|29.324856
6134861|35.44686
6136114|51.233578
6133716|55.735516
6134884|54.936646
6135350|47.00843
6136104|49.87249
6133737|41.359756
6135602|46.933094
6135556|51.032066
6136094|45.450394
6134557|39.412422
6134812|30.138805
6134923|46.47586
6135402|31.0509
6137023|30.957968
6135559|30.957968
6133743|30.957968
6134896|30.957968
6136778|61.779205
6134366|26.485283
6135110|27.703947
6133813|55.96345
6134403|38.44236
6135491|37.584602
6134426|50.75942
6135908|33.142715
6134786|23.580118
6134822|46.243366
6134926|52.615746
6136335|42.433273
6134720|42.40027
6133798|44.836544
6134427|39.84908
6134254|52.162212
6134798|48.053898
6134777|38.538765
6134761|62.751858
6133841|46.92177
6135816|46.25578
6346424|48.007793
6346171|59.015984
6346426|48.93375
6346201|46.667347
6346399|47.64925
6346121|31.33081
6346252|25.278214
6346124|48.126453
6135926|55.768654
6134434|48.78051
6137026|28.035715
6133751|10.1310425
6135998|43.111897
6136727|43.114372
6135817|57.815647
6135284|45.2084
6136118|44.478672
6134222|49.94133
6136366|43.409138
6137009|50.45145
6135960|53.29125
6133946|37.445427
6135382|42.5966
6136014|42.616505
6136807|44.296844
6133706|50.650734
6133603|40.08228
6135478|47.957623
6346203|45.23284
6136304|26.407717
6135949|47.71487
6136424|45.77291
6136916|39.825813
6136467|33.575424
6136061|54.0831
6136400|57.860626
6136403|50.170902
6136569|50.76307
6136761|43.86992
6135043|52.23984
6136838|37.167793
6136618|19.38387
6135630|32.61514
6135030|22.537012
6134950|27.451944
6136865|36.247643
6134295|69.92156
6135677|34.104046
6134967|33.42133
6135050|48.900455
6134710|42.519505
6134455|54.07356
6133880|44.806927
6136324|38.86765
6136195|39.584145
6135840|39.970757
6520345|49.947254
6520347|40.759975
6520272|60.958084
6520055|52.112164
6520144|59.80536
6520379|54.78841
6520230|48.782856
6520216|57.02979
6520310|47.847824
6520335|3.114668
6520317|55.49957
6520957|52.832695
6520944|45.904953
6520971|39.347626
6521029|50.97966
6525246|44.838684
6525236|53.71451
6525222|42.967655
6526875|20.345839
6527566|38.582844
6528251|60.982414
6528544|19.88244
6528483|23.300219
6528511|18.08699
6528495|18.08699
6528484|33.34961
6528539|20.275732
6528493|61.414936
6529752|43.277687
6530033|33.661484
6530077|29.208948
6530038|39.741302
6530043|44.25992
6694775|72.54528
6136240|45.091965
6135191|38.40498
6134575|33.603634
6135359|39.487743
6520091|35.773285
6520236|20.292265
6711503|58.153103
6711364|57.32096
6711423|57.746468
6733173|35.293816
6728821|34.80687
6744214|61.411026
6744994|24.078638
6744985|46.915108
6745033|55.97181
6745148|49.36
6745268|37.931538
6745284|37.883526
6745271|61.61683
6745486|60.08039
6747187|57.654026
6747391|54.39832
6753442|65.128746
6753981|52.706882
6754661|52.076485
6756411|47.385113
6756567|55.945675
6756925|40.556458
6747351|63.52779
6135751|48.815086
6711371|24.785364
6744990|36.159523
6757936|46.284676
6757950|25.212757
6760173|62.952324
6760137|7.4747353
6760753|56.45683
6761274|5.660785
6135689|47.86023
6781680|47.8424
6785310|42.856995
6786895|41.163334
6786819|37.91581
6786863|39.21212
6785272|60.034218
6787676|55.07392
6787679|41.63189
6785755|4.0855427
6787590|49.04546
6788221|71.91627
6791279|66.90535
6789280|43.795834
6791442|50.636425
6791438|44.031338
6791340|60.10609
6791293|50.615467
6791771|40.219887
6791837|43.381634
6798401|20.972233
6798783|64.57836
6800351|43.635323
6800158|45.16039
6798899|49.193363
6811789|55.351227
6811754|38.718155
6811680|34.757397
6811836|37.97548
6811670|35.31205
6811737|32.201744
6811682|9.313526
6814945|42.8077
6815037|29.444834
6815019|33.59437
6815050|32.528683
6814955|52.86113
6815051|50.511658
6815011|52.537174
6815726|68.66122
6815728|70.36299
6815749|67.85379
6815893|54.484978
6819164|25.93359
6819175|41.007957
6819112|24.867968
6780914|3.232317
6781414|55.32669
6785316|44.907017
6819670|45.39012
6823422|44.09646
6823281|55.61113
6824608|49.556194
6826987|48.04564
6827957|58.35541
6827958|48.983727
6819156|25.40956
6819053|36.621094
6819018|27.971178
6837575|51.638775
6838526|22.326832
6836985|48.016964
6840164|56.002487
6836980|57.50311
6836990|46.408085
6837632|59.79889
6837516|44.516888
6838543|21.740788
6838541|49.15634
6836167|24.192392
6840272|25.202036
6839530|44.13085
6838545|22.178194
6819090|46.592403
6833337|59.204372
6839550|61.27827
6844304|52.611347
6840177|48.661705
6840200|51.990093
6843478|27.158525
6843504|28.621696
6843514|26.879717
6885659|39.667255
6885753|42.706844
6886831|44.94609
6889108|43.838093
6889115|44.294903
6889151|21.480179
6889745|66.07923
6889754|61.613068
6889768|60.912827
6889833|61.977238
6891008|46.134617
6891011|43.61155
6891568|53.09094
6891577|52.766003
6891580|24.750801
6891589|46.243557
6891912|16.757618
6898948|43.511864
6934196|51.21606
6934452|31.66286
6934477|47.021973
6934520|42.068565
6934650|48.105373
6936068|10.733017
6936095|12.059296
6936182|10.80659
6937880|52.269855
6938818|45.664314
6938820|62.570194
6938848|40.06718
6939891|5.942424
6940481|49.46422
6940897|55.055542
6940881|49.03671
6940888|17.324474
6940904|20.657784
6940941|18.76758
6940958|22.840284
6940694|45.14337
6940713|55.64776
6942645|42.637188
6940963|25.797794
6942738|52.075714
6945321|2.5888662
6945295|37.085686
6945365|19.262217
6945175|46.893047
6945355|24.131136
6945209|58.24132
6946602|46.046474
6946644|39.289093
6946674|51.50518
6946679|30.97227
6945195|34.75786
6945215|54.223267
6946645|42.2569
6950447|45.687527
6957195|47.03273
6959941|32.05893
6959948|44.155693
6960000|50.675213
6960210|49.588093
6960849|43.964962
6898934|50.467266
6961586|39.275852
6961597|41.8747
6961653|57.8257
6961639|48.833797
6961661|51.033875
6962985|50.27914
6963515|31.270472
6962596|45.6475
6963913|44.07943
6963922|33.389816
6963891|43.564533
6964168|40.81404
6964640|39.461765
6964624|47.496063
6966151|42.225628
6965288|51.852577
6965301|6.9004655
6965615|46.544724
6965649|46.93486
6967221|60.66197
6969489|55.498634
6972051|49.640686
6971694|62.14654
6971695|54.348763
6972055|8.367678
6972873|49.75369
6971690|48.889446
6969463|6.786746
6967226|51.449623
6973525|54.841373
6973189|53.587917
6976434|29.891123
6976464|61.469
6976468|47.07524
6976741|50.341705
7006426|49.608753
7006455|40.513924
6973538|19.288918
6976472|45.977604
7008542|50.127254
7009969|41.36057
7006642|45.480415
7006630|61.060562
7007777|40.619637
